City,CityASCII,Latitude,Longitude,Country,ISO2,ISO3,AdminName,Capital,Population
Shimotsuke,Shimotsuke,36.3872,139.8422,Japan,JP,JPN,Tochigi,,59404
Shimotsuma,Shimotsuma,36.1844,139.9675,Japan,JP,JPN,Ibaraki,,41499
Shinagawa-ku,Shinagawa-ku,35.6,139.7333,Japan,JP,JPN,Tōkyō,,415729
Shingū,Shingu,33.7167,136,Japan,JP,JPN,Mie,,26628
Shingū,Shingu,33.7139,130.4314,Japan,JP,JPN,Fukuoka,,33017
Shinhidaka,Shinhidaka,42.3414,142.3683,Japan,JP,JPN,Hokkaidō,,21873
Shinjō,Shinjo,38.765,140.3016,Japan,JP,JPN,Yamagata,,34284
Shinjuku,Shinjuku,35.7,139.7167,Japan,JP,JPN,Tōkyō,,346115
Shinkai,Shinkai,35.8367,139.5803,Japan,JP,JPN,Saitama,,75247
Shin-Kamigotō,Shin-Kamigoto,32.9844,129.0733,Japan,JP,JPN,Nagasaki,,17479
Shinmachi,Shinmachi,35.1917,140.3486,Japan,JP,JPN,Chiba,,6769
Shin'onsen,Shin'onsen,35.6233,134.4492,Japan,JP,JPN,Hyōgo,,13213
Shinozaki,Shinozaki,33.95,130.9333,Japan,JP,JPN,Fukuoka,,252844
Shinshiro,Shinshiro,34.9,137.5,Japan,JP,JPN,Aichi,,43620
Shintō,Shinto,36.4403,138.9814,Japan,JP,JPN,Gunma,,14193
Shintoku,Shintoku,43.0797,142.8389,Japan,JP,JPN,Hokkaidō,,5834
Shintomi,Shintomi,32.0689,131.4878,Japan,JP,JPN,Miyazaki,,16495
Shiogama,Shiogama,38.3144,141.0222,Japan,JP,JPN,Miyagi,,51999
Shiojiri,Shiojiri,36.1167,137.95,Japan,JP,JPN,Nagano,,66181
Shioya,Shioya,36.7775,139.8506,Japan,JP,JPN,Tochigi,,10152
Shirahama,Shirahama,33.6781,135.3481,Japan,JP,JPN,Wakayama,,19976
Shirakawa,Shirakawa,37.1264,140.2108,Japan,JP,JPN,Fukushima,,59044
Shirako,Shirako,35.4544,140.3744,Japan,JP,JPN,Chiba,,10280
Shiranuka,Shiranuka,42.9561,144.0717,Japan,JP,JPN,Hokkaidō,,7539
Shiraoi,Shiraoi,42.5511,141.3558,Japan,JP,JPN,Hokkaidō,,16364
Shiraoka,Shiraoka,36.0189,139.6769,Japan,JP,JPN,Saitama,,52103
Shirataka,Shirataka,38.1831,140.0986,Japan,JP,JPN,Yamagata,,12663
Shirayamamachi,Shirayamamachi,36.5144,136.5656,Japan,JP,JPN,Ishikawa,,110135
Shiroi,Shiroi,35.7917,140.0564,Japan,JP,JPN,Chiba,,61673
Shiroishi,Shiroishi,33.1483,130.1233,Japan,JP,JPN,Saga,,21902
Shiroishi,Shiroishi,38.0022,140.6197,Japan,JP,JPN,Miyagi,,32570
Shirosato,Shirosato,36.4792,140.3764,Japan,JP,JPN,Ibaraki,,17916
Shisō,Shiso,35.0058,134.5486,Japan,JP,JPN,Hyōgo,,34116
Shisui,Shisui,35.7167,140.2667,Japan,JP,JPN,Chiba,,20278
Shizukuishi,Shizukuishi,39.6942,140.9844,Japan,JP,JPN,Iwate,,15589
Shizuoka,Shizuoka,34.9756,138.3825,Japan,JP,JPN,Shizuoka,admin,685589
Shōbara,Shobara,34.8578,133.0167,Japan,JP,JPN,Hiroshima,,33409
Shōdoshima,Shodoshima,34.4819,134.2336,Japan,JP,JPN,Kagawa,,13646
Shōnai,Shonai,38.8497,139.9047,Japan,JP,JPN,Yamagata,,19977
Shōō,Shoo,35.0419,134.1161,Japan,JP,JPN,Okayama,,10933
Shōwa,Showa,35.6281,138.535,Japan,JP,JPN,Yamanashi,,20857
Shūnan,Shunan,34.0553,131.8061,Japan,JP,JPN,Yamaguchi,,137899
Sō,So,31.6536,131.0192,Japan,JP,JPN,Kagoshima,,32849
Sodegaura,Sodegaura,35.43,139.9547,Japan,JP,JPN,Chiba,,63975
Soeda,Soeda,33.5717,130.8542,Japan,JP,JPN,Fukuoka,,8786
Sōja,Soja,34.6728,133.7467,Japan,JP,JPN,Okayama,,68551
Sōka,Soka,35.8256,139.8056,Japan,JP,JPN,Saitama,,251390
Sōma,Soma,37.7967,140.9197,Japan,JP,JPN,Fukushima,,36752
Sōsa,Sosa,35.7078,140.5644,Japan,JP,JPN,Chiba,,34427
Sue,Sue,33.5872,130.5072,Japan,JP,JPN,Fukuoka,,28489
Suginami-ku,Suginami-ku,35.6833,139.6167,Japan,JP,JPN,Tōkyō,,583609
Sugito,Sugito,36.0311,139.7264,Japan,JP,JPN,Saitama,,43755
Sukumo,Sukumo,32.9389,132.7261,Japan,JP,JPN,Kōchi,,19124
Sumida,Sumida,35.7,139.8167,Japan,JP,JPN,Tōkyō,,270823
Sumoto,Sumoto,34.3422,134.8944,Japan,JP,JPN,Hyōgo,,40904
Sunagawa,Sunagawa,43.4948,141.9035,Japan,JP,JPN,Hokkaidō,,16513
Suō-Ōshima,Suo-Oshima,33.9275,132.1953,Japan,JP,JPN,Yamaguchi,,14605
Susaki,Susaki,33.4008,133.2831,Japan,JP,JPN,Kōchi,,20424
Susono,Susono,35.1739,138.9067,Japan,JP,JPN,Shizuoka,,50510
Suwa,Suwa,36.0392,138.1142,Japan,JP,JPN,Nagano,,48309
Suzaka,Suzaka,36.6511,138.3069,Japan,JP,JPN,Nagano,,49393
Suzu,Suzu,37.4364,137.2603,Japan,JP,JPN,Ishikawa,,12746
Suzuka,Suzuka,34.8822,136.5842,Japan,JP,JPN,Mie,,195250
Suzukawa,Suzukawa,35.3731,139.3842,Japan,JP,JPN,Kanagawa,,48532
Tabuse,Tabuse,33.9547,132.0414,Japan,JP,JPN,Yamaguchi,,14515
Tachiarai,Tachiarai,33.3725,130.6225,Japan,JP,JPN,Fukuoka,,15387
Tachikawa,Tachikawa,35.7139,139.4079,Japan,JP,JPN,Tōkyō,,181115
Tadaoka-higashi,Tadaoka-higashi,34.4869,135.4011,Japan,JP,JPN,Ōsaka,,16628
Tadotsu,Tadotsu,34.2725,133.7536,Japan,JP,JPN,Kagawa,,22813
Taga,Taga,35.2219,136.2922,Japan,JP,JPN,Shiga,,7237
Tagajō,Tagajo,38.2939,141.0044,Japan,JP,JPN,Miyagi,,61937
Tagami,Tagami,37.7,139.05,Japan,JP,JPN,Niigata,,11200
Tahara,Tahara,34.6414,137.1831,Japan,JP,JPN,Aichi,,59015
Taiki,Taiki,42.4975,143.2789,Japan,JP,JPN,Hokkaidō,,5449
Tainai,Tainai,38.0667,139.4167,Japan,JP,JPN,Niigata,,28004
Taishi,Taishi,34.8336,134.5781,Japan,JP,JPN,Hyōgo,,33321
Taishi,Taishi,34.5187,135.6476,Japan,JP,JPN,Ōsaka,,13092
Taitō,Taito,35.7126,139.78,Japan,JP,JPN,Tōkyō,,210528
Taiwa,Taiwa,38.4464,140.8864,Japan,JP,JPN,Miyagi,,28307
Tajimi,Tajimi,35.3328,137.1322,Japan,JP,JPN,Gifu,,106746
Taka,Taka,35.0503,134.9233,Japan,JP,JPN,Hyōgo,,19227
Takae,Takae,42.3625,142.3186,Japan,JP,JPN,Hokkaidō,,5395
Takahagi,Takahagi,36.7136,140.7097,Japan,JP,JPN,Ibaraki,,27251
Takahama,Takahama,35.4903,135.5511,Japan,JP,JPN,Fukui,,10047
Takahama,Takahama,34.9276,136.9877,Japan,JP,JPN,Aichi,,48685
Takaharu,Takaharu,31.9283,131.0078,Japan,JP,JPN,Miyazaki,,8511
Takahashi,Takahashi,34.791,133.6168,Japan,JP,JPN,Okayama,,28825
Takahata,Takahata,38.0028,140.1892,Japan,JP,JPN,Yamagata,,22242
Takaishi,Takaishi,34.5206,135.4422,Japan,JP,JPN,Ōsaka,,55910
Takamatsu,Takamatsu,34.35,134.05,Japan,JP,JPN,Kagawa,admin,417814
Takamori,Takamori,35.5514,137.8786,Japan,JP,JPN,Nagano,,12650
Takamori,Takamori,32.8272,131.1219,Japan,JP,JPN,Kumamoto,,5724
Takanabe,Takanabe,32.1283,131.5033,Japan,JP,JPN,Miyazaki,,20030
Takanezawa,Takanezawa,36.6311,139.9867,Japan,JP,JPN,Tochigi,,29123
Takaoka,Takaoka,36.7541,137.0257,Japan,JP,JPN,Toyama,,165880
Takarazuka,Takarazuka,34.8114,135.3406,Japan,JP,JPN,Hyōgo,,224055
Takasagochō-takasemachi,Takasagocho-takasemachi,34.7658,134.7906,Japan,JP,JPN,Hyōgo,,87220
Takasaki,Takasaki,36.3167,139,Japan,JP,JPN,Gunma,,367463
Takashima,Takashima,35.3528,136.0356,Japan,JP,JPN,Shiga,,46246
Takatsuki,Takatsuki,34.85,135.6167,Japan,JP,JPN,Ōsaka,,347496
Takayama,Takayama,36.1458,137.2522,Japan,JP,JPN,Gifu,,85199
Takehara,Takehara,34.3417,132.9069,Japan,JP,JPN,Hiroshima,,23631
Takeochō-takeo,Takeocho-takeo,33.1939,130.0192,Japan,JP,JPN,Saga,,47681
Taketa,Taketa,32.9736,131.3978,Japan,JP,JPN,Ōita,,19688
Taketoyo,Taketoyo,34.8514,136.915,Japan,JP,JPN,Aichi,,43095
Taki,Taki,34.4961,136.5461,Japan,JP,JPN,Mie,,14160
Takikawa,Takikawa,43.5578,141.9106,Japan,JP,JPN,Hokkaidō,,39266
Takizawa,Takizawa,39.7347,141.0769,Japan,JP,JPN,Iwate,,56050
Tako,Tako,35.7356,140.4678,Japan,JP,JPN,Chiba,,13804
Taku,Taku,33.2886,130.1103,Japan,JP,JPN,Saga,,18215
Tama,Tama,35.6333,139.45,Japan,JP,JPN,Tōkyō,,147252
Tama,Tama,34.4919,133.9458,Japan,JP,JPN,Okayama,,56431
Tamagawa,Tamagawa,33.6389,130.8061,Japan,JP,JPN,Fukuoka,,45946
Tamaki,Tamaki,34.4903,136.6308,Japan,JP,JPN,Mie,,15113
Tamamura,Tamamura,36.3044,139.115,Japan,JP,JPN,Gunma,,36041
Tamana,Tamana,32.9281,130.5597,Japan,JP,JPN,Kumamoto,,64206
Tamba,Tamba,35.1772,135.0358,Japan,JP,JPN,Hyōgo,,60824
Tamba-Sasayama,Tamba-Sasayama,35.0758,135.2192,Japan,JP,JPN,Hyōgo,,39245
Tamura,Tamura,37.4414,140.5692,Japan,JP,JPN,Fukushima,,35042
Tanabe,Tanabe,33.7333,135.3833,Japan,JP,JPN,Wakayama,,68986
Tanagura,Tanagura,37.0297,140.3797,Japan,JP,JPN,Fukushima,,13264
Taniyama-chūō,Taniyama-chuo,31.5211,130.5176,Japan,JP,JPN,Kagoshima,,42683
Tara,Tara,33.0194,130.1792,Japan,JP,JPN,Saga,,7903
Taragi,Taragi,32.2642,130.9358,Japan,JP,JPN,Kumamoto,,8800
Tarui,Tarui,35.3667,136.5333,Japan,JP,JPN,Gifu,,26558
Tarumizu,Tarumizu,31.4928,130.7011,Japan,JP,JPN,Kagoshima,,13688
Tatebayashi,Tatebayashi,36.245,139.5422,Japan,JP,JPN,Gunma,,73991
Tateyama,Tateyama,36.6667,137.3167,Japan,JP,JPN,Toyama,,24996
Tateyama,Tateyama,34.9967,139.87,Japan,JP,JPN,Chiba,,44692
Tatsugō,Tatsugo,28.4131,129.5894,Japan,JP,JPN,Okinawa,,5753
Tatsuno,Tatsuno,35.9825,137.9875,Japan,JP,JPN,Nagano,,18503
Tatsunochō-tominaga,Tatsunocho-tominaga,34.8581,134.5456,Japan,JP,JPN,Hyōgo,,73952
Tawaramoto,Tawaramoto,34.5542,135.7931,Japan,JP,JPN,Nara,,30950
Tendō,Tendo,38.3622,140.3783,Japan,JP,JPN,Yamagata,,61981
Tenri,Tenri,34.5967,135.8375,Japan,JP,JPN,Nara,,63760
Teshikaga,Teshikaga,43.4853,144.4592,Japan,JP,JPN,Hokkaidō,,6937
Toba,Toba,34.4813,136.8434,Japan,JP,JPN,Mie,,17421
Tobe,Tobe,33.7492,132.7922,Japan,JP,JPN,Ehime,,20290
Tōbetsu,Tobetsu,43.2169,141.5169,Japan,JP,JPN,Hokkaidō,,15618
Tochigi,Tochigi,36.3824,139.7341,Japan,JP,JPN,Tochigi,,153508
Toda,Toda,35.8175,139.6778,Japan,JP,JPN,Saitama,,142352
Tōgane,Togane,35.56,140.3661,Japan,JP,JPN,Chiba,,57560
Togitsu,Togitsu,32.8289,129.8486,Japan,JP,JPN,Nagasaki,,29025
Tōgō,Togo,35.0969,137.0525,Japan,JP,JPN,Aichi,,44065
Tōhoku,Tohoku,40.7281,141.2578,Japan,JP,JPN,Aomori,,16449
Tōin,Toin,35.0742,136.5836,Japan,JP,JPN,Mie,,25658
Tōkai,Tokai,35.0167,136.9,Japan,JP,JPN,Aichi,,113144
Tōkai,Tokai,36.4731,140.5661,Japan,JP,JPN,Ibaraki,,37700
Tōkamachi,Tokamachi,37.1275,138.7557,Japan,JP,JPN,Niigata,,49472
Toki,Toki,35.3525,137.1833,Japan,JP,JPN,Gifu,,55388
Tokigawa,Tokigawa,36.0086,139.2969,Japan,JP,JPN,Saitama,,10470
Tokoname,Tokoname,34.8833,136.8333,Japan,JP,JPN,Aichi,,57507
Tokorozawa,Tokorozawa,35.7994,139.4689,Japan,JP,JPN,Saitama,,341195
Tokunoshima,Tokunoshima,27.7267,129.0186,Japan,JP,JPN,Okinawa,,10194
Tokushima,Tokushima,34.0667,134.55,Japan,JP,JPN,Tokushima,admin,254510
Tokyo,Tokyo,35.6839,139.7744,Japan,JP,JPN,Tōkyō,primary,39105000
Tōma,Toma,43.8281,142.5083,Japan,JP,JPN,Hokkaidō,,6371
Tomakomai,Tomakomai,42.6341,141.6055,Japan,JP,JPN,Hokkaidō,,170223
Tōmi,Tomi,36.3594,138.3306,Japan,JP,JPN,Nagano,,29213
Tomigusuku,Tomigusuku,26.1772,127.6811,Japan,JP,JPN,Okinawa,,64850
Tomioka,Tomioka,36.26,138.89,Japan,JP,JPN,Gunma,,46928
Tomisato,Tomisato,35.7267,140.3431,Japan,JP,JPN,Chiba,,49470
Tomiya,Tomiya,38.4,140.8953,Japan,JP,JPN,Miyagi,,51859
Tonami,Tonami,36.65,136.9667,Japan,JP,JPN,Toyama,,47638
Tondabayashichō,Tondabayashicho,34.4992,135.5972,Japan,JP,JPN,Ōsaka,,108735
Tone,Tone,35.8578,140.1394,Japan,JP,JPN,Ibaraki,,15035
Tōno,Tono,39.3275,141.5336,Japan,JP,JPN,Iwate,,25181
Tonoshō,Tonosho,34.4861,134.1858,Japan,JP,JPN,Kagawa,,12915
Tōnoshō,Tonosho,35.8372,140.6689,Japan,JP,JPN,Chiba,,13085
Tōon,Toon,33.791,132.8722,Japan,JP,JPN,Ehime,,34195
Toride,Toride,35.9114,140.0503,Japan,JP,JPN,Ibaraki,,103908
Tosa,Tosa,33.4961,133.4253,Japan,JP,JPN,Kōchi,,25665
Tosashimizu,Tosashimizu,32.7814,132.955,Japan,JP,JPN,Kōchi,,11925
Toshima,Toshima,35.7333,139.7167,Japan,JP,JPN,Tōkyō,,297954
Tosu,Tosu,33.3778,130.5061,Japan,JP,JPN,Saga,,74673
Tottori,Tottori,35.5011,134.235,Japan,JP,JPN,Tottori,,187323
Towada,Towada,40.6128,141.2058,Japan,JP,JPN,Aomori,,60063
Toyama,Toyama,36.7,137.22,Japan,JP,JPN,Toyama,admin,413028
Toyoake,Toyoake,35.05,137.0167,Japan,JP,JPN,Aichi,,69389
Toyohashi,Toyohashi,34.7692,137.3916,Japan,JP,JPN,Aichi,,371507
Toyokawa,Toyokawa,34.8268,137.3759,Japan,JP,JPN,Aichi,,183965
Toyomamachi-teraike,Toyomamachi-teraike,38.6919,141.1878,Japan,JP,JPN,Miyagi,,76164
Toyonaka,Toyonaka,34.7833,135.4667,Japan,JP,JPN,Ōsaka,,401233
Toyono,Toyono,34.9189,135.4942,Japan,JP,JPN,Ōsaka,,18011
Toyooka,Toyooka,35.5333,134.8167,Japan,JP,JPN,Hyōgo,,77005
Toyota,Toyota,35.0833,137.1567,Japan,JP,JPN,Aichi,,422106
Toyoyama,Toyoyama,35.2508,136.9122,Japan,JP,JPN,Aichi,,15729
Tsu,Tsu,34.7186,136.5056,Japan,JP,JPN,Mie,admin,273267
Tsubame,Tsubame,37.6667,138.9667,Japan,JP,JPN,Niigata,,76590
Tsubata,Tsubata,36.6686,136.7283,Japan,JP,JPN,Ishikawa,,36728
Tsuchiura,Tsuchiura,36.0667,140.2,Japan,JP,JPN,Ibaraki,,137825
Tsuiki,Tsuiki,33.6561,131.0561,Japan,JP,JPN,Fukuoka,,17067
Tsukawaki,Tsukawaki,33.2833,131.1514,Japan,JP,JPN,Ōita,,14306
Tsukuba-kenkyūgakuen-toshi,Tsukuba-kenkyugakuen-toshi,36.0333,140.0667,Japan,JP,JPN,Ibaraki,,246647
Tsukubamirai,Tsukubamirai,35.9631,140.0372,Japan,JP,JPN,Ibaraki,,51134
Tsukumiura,Tsukumiura,33.0725,131.8611,Japan,JP,JPN,Ōita,,15664
Tsunō,Tsuno,32.2567,131.5597,Japan,JP,JPN,Miyazaki,,9972
Tsuru,Tsuru,35.5514,138.9056,Japan,JP,JPN,Yamanashi,,30193
Tsuruga,Tsuruga,35.65,136.0667,Japan,JP,JPN,Fukui,,63724
Tsurugashima,Tsurugashima,35.9344,139.3931,Japan,JP,JPN,Saitama,,70067
Tsuruno,Tsuruno,40.8089,140.38,Japan,JP,JPN,Aomori,,30164
Tsuruoka,Tsuruoka,38.7217,139.8217,Japan,JP,JPN,Yamagata,,121371
Tsuruta,Tsuruta,40.7589,140.4286,Japan,JP,JPN,Aomori,,12211
Tsushima,Tsushima,34.2028,129.2875,Japan,JP,JPN,Nagasaki,,28456
Tsushima,Tsushima,35.1833,136.7333,Japan,JP,JPN,Aichi,,60908
Tsuyama,Tsuyama,35.0694,134.0044,Japan,JP,JPN,Okayama,,99410
Ube,Ube,33.9517,131.2467,Japan,JP,JPN,Yamaguchi,,162873
Uchiko,Uchiko,33.5331,132.6581,Japan,JP,JPN,Ehime,,15191
Uchinada,Uchinada,36.6536,136.645,Japan,JP,JPN,Ishikawa,,26503
Ueda,Ueda,36.4019,138.2491,Japan,JP,JPN,Nagano,,152948
Uenohara,Uenohara,35.6303,139.1086,Japan,JP,JPN,Kanagawa,,22557
Ugo,Ugo,39.1994,140.4131,Japan,JP,JPN,Akita,,13547
Uji,Uji,34.8808,135.7794,Japan,JP,JPN,Kyōto,,179626
Uki,Uki,32.6478,130.6843,Japan,JP,JPN,Kumamoto,,57096
Ukiha,Ukiha,33.3472,130.755,Japan,JP,JPN,Fukuoka,,27474
Umi,Umi,33.5678,130.5111,Japan,JP,JPN,Fukuoka,,37713
Unnan,Unnan,35.2878,132.9006,Japan,JP,JPN,Shimane,,35366
Unzen,Unzen,32.8353,130.1875,Japan,JP,JPN,Nagasaki,,41018
Uonuma,Uonuma,37.2333,138.9667,Japan,JP,JPN,Niigata,,34112
Uozu,Uozu,36.8,137.4,Japan,JP,JPN,Toyama,,40828
Urakawa,Urakawa,42.1686,142.7683,Japan,JP,JPN,Hokkaidō,,11998
Urasoe,Urasoe,26.2458,127.7219,Japan,JP,JPN,Okinawa,,115855
Urayasu,Urayasu,35.6536,139.9017,Japan,JP,JPN,Chiba,,169749
Ureshinomachi-shimojuku,Ureshinomachi-shimojuku,33.1278,130.06,Japan,JP,JPN,Saga,,25593
Uruma,Uruma,26.3792,127.8575,Japan,JP,JPN,Okinawa,,122371
Usa,Usa,33.5319,131.3494,Japan,JP,JPN,Ōita,,52767
Ushiku,Ushiku,35.9833,140.15,Japan,JP,JPN,Ibaraki,,84505
Usuki,Usuki,33.1258,131.8047,Japan,JP,JPN,Ōita,,35681
Utazu,Utazu,34.3106,133.8256,Japan,JP,JPN,Kagawa,,18897
Uto,Uto,32.6875,130.6583,Japan,JP,JPN,Kumamoto,,35947
Utsunomiya,Utsunomiya,36.55,139.8833,Japan,JP,JPN,Tochigi,admin,518197
Uwajima,Uwajima,33.2233,132.5606,Japan,JP,JPN,Ehime,,69639
Wadomari,Wadomari,27.3922,128.6553,Japan,JP,JPN,Okinawa,,6233
Wajimazakimachi,Wajimazakimachi,37.3906,136.8992,Japan,JP,JPN,Ishikawa,,23906
Wakabadai,Wakabadai,45.4,141.7,Japan,JP,JPN,Hokkaidō,,33036
Wakasa,Wakasa,35.5489,135.9083,Japan,JP,JPN,Fukui,,13867
Wakayama,Wakayama,34.2333,135.1667,Japan,JP,JPN,Wakayama,admin,353299
Wake,Wake,34.8028,134.1575,Japan,JP,JPN,Okayama,,13373
Waki,Waki,34.2022,132.2203,Japan,JP,JPN,Hiroshima,,5984
Wakō,Wako,35.7814,139.6058,Japan,JP,JPN,Saitama,,84120
Wakuya,Wakuya,38.5447,141.1347,Japan,JP,JPN,Miyagi,,15177
Warabi,Warabi,35.8256,139.6794,Japan,JP,JPN,Saitama,,74996
Watari,Watari,38.0378,140.8528,Japan,JP,JPN,Miyagi,,32846
Yabu,Yabu,35.4047,134.7675,Japan,JP,JPN,Hyōgo,,21813
Yabuki,Yabuki,37.2011,140.3386,Japan,JP,JPN,Fukushima,,16823
Yachimata,Yachimata,35.6659,140.3179,Japan,JP,JPN,Chiba,,66430
Yachiyo,Yachiyo,35.7225,140.0997,Japan,JP,JPN,Chiba,,200538
Yachiyo,Yachiyo,36.1814,139.8914,Japan,JP,JPN,Ibaraki,,20838
Yaese,Yaese,26.1582,127.7186,Japan,JP,JPN,Okinawa,,30974
Yahaba,Yahaba,39.6058,141.1431,Japan,JP,JPN,Iwate,,27638
Yahiko,Yahiko,37.6833,138.85,Japan,JP,JPN,Niigata,,7655
Yaita,Yaita,36.8067,139.9242,Japan,JP,JPN,Tochigi,,31145
Yaizu,Yaizu,34.8667,138.3167,Japan,JP,JPN,Shizuoka,,136028
Yakage,Yakage,34.6278,133.5872,Japan,JP,JPN,Okayama,,13218
Yakumo,Yakumo,42.2558,140.2653,Japan,JP,JPN,Hokkaidō,,15674
Yakushima,Yakushima,30.3711,130.665,Japan,JP,JPN,Kagoshima,,11829
Yamada,Yamada,39.4675,141.9489,Japan,JP,JPN,Iwate,,14388
Yamaga,Yamaga,33.0167,130.6914,Japan,JP,JPN,Kumamoto,,48753
Yamagata,Yamagata,38.25,140.3333,Japan,JP,JPN,Yamagata,admin,247234
Yamagata,Yamagata,35.5061,136.7814,Japan,JP,JPN,Gifu,,25325
Yamaguchi,Yamaguchi,34.1781,131.4739,Japan,JP,JPN,Yamaguchi,admin,193761
Yamakita,Yamakita,35.3606,139.0839,Japan,JP,JPN,Kanagawa,,9530
Yamamoto,Yamamoto,37.9625,140.8778,Japan,JP,JPN,Miyagi,,11736
Yamanaka,Yamanaka,35.4106,138.8608,Japan,JP,JPN,Yamanashi,,5170
Yamanashi,Yamanashi,35.6922,138.6853,Japan,JP,JPN,Yamanashi,,32925
Yamanobe,Yamanobe,38.2892,140.2625,Japan,JP,JPN,Yamagata,,13610
Yamanouchi,Yamanouchi,36.7447,138.4125,Japan,JP,JPN,Nagano,,11106
Yamato,Yamato,32.685,130.99,Japan,JP,JPN,Kumamoto,,13210
Yamatotakada,Yamatotakada,34.515,135.7364,Japan,JP,JPN,Nara,,60791
Yame,Yame,33.2119,130.5578,Japan,JP,JPN,Fukuoka,,60196
Yanagawa,Yanagawa,33.1631,130.4061,Japan,JP,JPN,Fukuoka,,64120
Yanai,Yanai,33.9639,132.1017,Japan,JP,JPN,Yamaguchi,,30461
Yao,Yao,34.6269,135.6008,Japan,JP,JPN,Nara,,264913
Yaotsu,Yaotsu,35.4761,137.1417,Japan,JP,JPN,Gifu,,10070
Yashio,Yashio,35.8228,139.8392,Japan,JP,JPN,Saitama,,93283
Yasu,Yasu,35.0675,136.0258,Japan,JP,JPN,Shiga,,50049
Yasugichō,Yasugicho,35.4317,133.2508,Japan,JP,JPN,Shimane,,36713
Yato,Yato,35.4693,139.4616,Japan,JP,JPN,Kanagawa,,239146
Yatomi,Yatomi,35.1167,136.7167,Japan,JP,JPN,Aichi,,43038
Yawatahama-shi,Yawatahama-shi,33.4631,132.4233,Japan,JP,JPN,Ehime,minor,31363
Yawata-shimizui,Yawata-shimizui,34.8756,135.7078,Japan,JP,JPN,Kyōto,,70373
Yazu,Yazu,35.4092,134.2508,Japan,JP,JPN,Tottori,,15642
Yoichi,Yoichi,43.1953,140.7836,Japan,JP,JPN,Hokkaidō,,18252
Yokkaichi,Yokkaichi,34.9667,136.6167,Japan,JP,JPN,Mie,,310263
Yokohama,Yokohama,35.4333,139.6333,Japan,JP,JPN,Kanagawa,admin,3757630
Yokoshibahikari,Yokoshibahikari,35.6656,140.5042,Japan,JP,JPN,Chiba,,22271
Yokosuka,Yokosuka,35.25,139.6667,Japan,JP,JPN,Kanagawa,,390275
Yokotemachi,Yokotemachi,39.3137,140.5666,Japan,JP,JPN,Akita,,84556
Yomitan,Yomitan,26.3961,127.7444,Japan,JP,JPN,Okinawa,,39791
Yonabaru,Yonabaru,26.1994,127.7547,Japan,JP,JPN,Okinawa,,19735
Yonago,Yonago,35.4281,133.3311,Japan,JP,JPN,Tottori,,147210
Yonezawa,Yonezawa,37.9167,140.1167,Japan,JP,JPN,Yamagata,,80795
Yorii,Yorii,36.1156,139.1942,Japan,JP,JPN,Saitama,,32039
Yōrō,Yoro,35.3083,136.5614,Japan,JP,JPN,Gifu,,26565
Yosano,Yosano,35.5653,135.1528,Japan,JP,JPN,Kyōto,,19726
Yoshida,Yoshida,34.7708,138.2519,Japan,JP,JPN,Shizuoka,,28811
Yoshikawa,Yoshikawa,35.8958,139.8556,Japan,JP,JPN,Saitama,,72139
Yoshimi,Yoshimi,36.04,139.4539,Japan,JP,JPN,Saitama,,18133
Yoshinogari,Yoshinogari,33.3211,130.3989,Japan,JP,JPN,Saga,,16324
Yoshinogawa,Yoshinogawa,34.0664,134.3586,Japan,JP,JPN,Tokushima,,38726
Yoshinoyama,Yoshinoyama,34.4,135.85,Japan,JP,JPN,Nara,,6101
Yoshioka,Yoshioka,36.4475,139.0103,Japan,JP,JPN,Gunma,,22234
Yotsukaidō,Yotsukaido,35.67,140.1683,Japan,JP,JPN,Chiba,,93233
Yuasa,Yuasa,34.0294,135.1903,Japan,JP,JPN,Wakayama,,11038
Yūbari,Yubari,43.0569,141.9739,Japan,JP,JPN,Hokkaidō,,7430
Yufu,Yufu,33.18,131.4267,Japan,JP,JPN,Ōita,,32698
Yugawara,Yugawara,35.1478,139.1083,Japan,JP,JPN,Kanagawa,,23480
Yūki,Yuki,36.3053,139.8775,Japan,JP,JPN,Ibaraki,,50218
Yukuhashi,Yukuhashi,33.7286,130.9831,Japan,JP,JPN,Fukuoka,,70922
Yunoshima,Yunoshima,35.8058,137.2442,Japan,JP,JPN,Gifu,,30641
Yurihama,Yurihama,35.49,133.8647,Japan,JP,JPN,Tottori,,15972
Yurihonjō,Yurihonjo,39.3858,140.0489,Japan,JP,JPN,Akita,,73840
Yuza,Yuza,39.0158,139.9292,Japan,JP,JPN,Yamagata,,12895
Yuzawa,Yuzawa,36.934,138.8174,Japan,JP,JPN,Niigata,,7919
Yuzawa,Yuzawa,39.1644,140.4958,Japan,JP,JPN,Akita,,41601
Zama,Zama,35.4886,139.4075,Japan,JP,JPN,Kanagawa,,130753
Zaō,Zao,38.0981,140.6589,Japan,JP,JPN,Miyagi,,11360
Zentsujichó,Zentsujicho,34.2283,133.7872,Japan,JP,JPN,Kagawa,,31620
Zushi,Zushi,35.2948,139.5781,Japan,JP,JPN,Kanagawa,,56996
‘Ajlūn,`Ajlun,32.3325,35.7517,Jordan,JO,JOR,‘Ajlūn,admin,148870
Al ‘Aqabah,Al `Aqabah,29.5167,35,Jordan,JO,JOR,Al ‘Aqabah,admin,140000
Al Ḩişn,Al Hisn,32.487,35.88,Jordan,JO,JOR,Irbid,minor,35085
